[24/11/24 15:04:17, INFO, baselines.py:train_alg():64] Aggregation Factor: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
[24/11/24 15:14:08, INFO, algs.py:sl_multi_server():369]  > Round 44, testing loss: 0.64, testing acc: 78.31%
[24/11/24 15:14:21, INFO, algs.py:sl_multi_server():369]  > Round 45, testing loss: 0.62, testing acc: 78.65%
[24/11/24 15:14:35, INFO, algs.py:sl_multi_server():369]  > Round 46, testing loss: 0.63, testing acc: 78.66%
[24/11/24 15:14:48, INFO, algs.py:sl_multi_server():369]  > Round 47, testing loss: 0.63, testing acc: 78.42%
[24/11/24 15:15:02, INFO, algs.py:sl_multi_server():369]  > Round 48, testing loss: 0.63, testing acc: 78.56%
[24/11/24 15:15:15, INFO, algs.py:sl_multi_server():369]  > Round 49, testing loss: 0.62, testing acc: 79.05%
[24/11/24 15:15:28, INFO, algs.py:sl_multi_server():369]  > Round 50, testing loss: 0.62, testing acc: 79.05%
[24/11/24 15:15:42, INFO, algs.py:sl_multi_server():369]  > Round 51, testing loss: 0.62, testing acc: 79.02%
[24/11/24 15:15:55, INFO, algs.py:sl_multi_server():369]  > Round 52, testing loss: 0.62, testing acc: 79.38%
[24/11/24 15:16:08, INFO, algs.py:sl_multi_server():369]  > Round 53, testing loss: 0.62, testing acc: 79.09%
[24/11/24 15:16:22, INFO, algs.py:sl_multi_server():369]  > Round 54, testing loss: 0.61, testing acc: 79.73%
[24/11/24 15:16:35, INFO, algs.py:sl_multi_server():369]  > Round 55, testing loss: 0.62, testing acc: 79.23%
[24/11/24 15:16:48, INFO, algs.py:sl_multi_server():369]  > Round 56, testing loss: 0.61, testing acc: 79.56%
[24/11/24 15:17:02, INFO, algs.py:sl_multi_server():369]  > Round 57, testing loss: 0.61, testing acc: 79.14%
[24/11/24 15:17:15, INFO, algs.py:sl_multi_server():369]  > Round 58, testing loss: 0.60, testing acc: 79.52%
[24/11/24 15:17:28, INFO, algs.py:sl_multi_server():369]  > Round 59, testing loss: 0.61, testing acc: 79.68%
[24/11/24 15:17:42, INFO, algs.py:sl_multi_server():369]  > Round 60, testing loss: 0.61, testing acc: 79.57%
[24/11/24 15:17:55, INFO, algs.py:sl_multi_server():369]  > Round 61, testing loss: 0.60, testing acc: 79.72%
[24/11/24 15:18:08, INFO, algs.py:sl_multi_server():369]  > Round 62, testing loss: 0.61, testing acc: 79.69%
[24/11/24 15:18:22, INFO, algs.py:sl_multi_server():369]  > Round 63, testing loss: 0.60, testing acc: 79.74%
[24/11/24 15:18:35, INFO, algs.py:sl_multi_server():369]  > Round 64, testing loss: 0.61, testing acc: 79.58%
[24/11/24 15:18:48, INFO, algs.py:sl_multi_server():369]  > Round 65, testing loss: 0.59, testing acc: 80.19%
[24/11/24 15:19:02, INFO, algs.py:sl_multi_server():369]  > Round 66, testing loss: 0.60, testing acc: 80.13%
[24/11/24 15:19:15, INFO, algs.py:sl_multi_server():369]  > Round 67, testing loss: 0.59, testing acc: 79.90%
[24/11/24 15:19:28, INFO, algs.py:sl_multi_server():369]  > Round 68, testing loss: 0.59, testing acc: 80.10%
[24/11/24 15:19:42, INFO, algs.py:sl_multi_server():369]  > Round 69, testing loss: 0.59, testing acc: 79.95%
[24/11/24 15:19:55, INFO, algs.py:sl_multi_server():369]  > Round 70, testing loss: 0.60, testing acc: 80.04%
[24/11/24 15:20:08, INFO, algs.py:sl_multi_server():369]  > Round 71, testing loss: 0.60, testing acc: 80.05%
[24/11/24 15:20:22, INFO, algs.py:sl_multi_server():369]  > Round 72, testing loss: 0.59, testing acc: 80.29%
[24/11/24 15:20:35, INFO, algs.py:sl_multi_server():369]  > Round 73, testing loss: 0.59, testing acc: 79.96%
[24/11/24 15:20:48, INFO, algs.py:sl_multi_server():369]  > Round 74, testing loss: 0.59, testing acc: 79.93%
[24/11/24 15:21:02, INFO, algs.py:sl_multi_server():369]  > Round 75, testing loss: 0.59, testing acc: 79.98%
[24/11/24 15:21:15, INFO, algs.py:sl_multi_server():369]  > Round 76, testing loss: 0.59, testing acc: 80.25%
[24/11/24 15:21:29, INFO, algs.py:sl_multi_server():369]  > Round 77, testing loss: 0.59, testing acc: 80.38%
[24/11/24 15:21:42, INFO, algs.py:sl_multi_server():369]  > Round 78, testing loss: 0.58, testing acc: 80.30%
[24/11/24 15:21:55, INFO, algs.py:sl_multi_server():369]  > Round 79, testing loss: 0.59, testing acc: 80.25%
[24/11/24 15:22:09, INFO, algs.py:sl_multi_server():369]  > Round 80, testing loss: 0.58, testing acc: 80.32%
[24/11/24 15:22:22, INFO, algs.py:sl_multi_server():369]  > Round 81, testing loss: 0.58, testing acc: 80.60%
[24/11/24 15:22:35, INFO, algs.py:sl_multi_server():369]  > Round 82, testing loss: 0.59, testing acc: 80.58%
[24/11/24 15:22:49, INFO, algs.py:sl_multi_server():369]  > Round 83, testing loss: 0.59, testing acc: 80.31%
[24/11/24 15:23:02, INFO, algs.py:sl_multi_server():369]  > Round 84, testing loss: 0.59, testing acc: 80.47%
[24/11/24 15:23:16, INFO, algs.py:sl_multi_server():369]  > Round 85, testing loss: 0.58, testing acc: 80.64%
[24/11/24 15:23:29, INFO, algs.py:sl_multi_server():369]  > Round 86, testing loss: 0.58, testing acc: 80.41%
[24/11/24 15:23:42, INFO, algs.py:sl_multi_server():369]  > Round 87, testing loss: 0.58, testing acc: 80.61%
[24/11/24 15:23:56, INFO, algs.py:sl_multi_server():369]  > Round 88, testing loss: 0.58, testing acc: 80.51%
[24/11/24 15:24:09, INFO, algs.py:sl_multi_server():369]  > Round 89, testing loss: 0.59, testing acc: 80.51%
[24/11/24 15:24:22, INFO, algs.py:sl_multi_server():369]  > Round 90, testing loss: 0.59, testing acc: 80.09%
[24/11/24 15:24:36, INFO, algs.py:sl_multi_server():369]  > Round 91, testing loss: 0.57, testing acc: 80.48%
[24/11/24 15:24:49, INFO, algs.py:sl_multi_server():369]  > Round 92, testing loss: 0.58, testing acc: 81.00%
[24/11/24 15:25:03, INFO, algs.py:sl_multi_server():369]  > Round 93, testing loss: 0.57, testing acc: 80.76%
[24/11/24 15:25:16, INFO, algs.py:sl_multi_server():369]  > Round 94, testing loss: 0.58, testing acc: 80.59%
[24/11/24 15:25:29, INFO, algs.py:sl_multi_server():369]  > Round 95, testing loss: 0.57, testing acc: 80.88%
[24/11/24 15:25:43, INFO, algs.py:sl_multi_server():369]  > Round 96, testing loss: 0.59, testing acc: 80.79%
[24/11/24 15:25:56, INFO, algs.py:sl_multi_server():369]  > Round 97, testing loss: 0.58, testing acc: 81.05%
[24/11/24 15:26:09, INFO, algs.py:sl_multi_server():369]  > Round 98, testing loss: 0.58, testing acc: 81.12%
[24/11/24 15:26:23, INFO, algs.py:sl_multi_server():369]  > Round 99, testing loss: 0.57, testing acc: 80.93%
[24/11/24 15:26:36, INFO, algs.py:sl_multi_server():369]  > Round 100, testing loss: 0.57, testing acc: 81.08%
[24/11/24 15:26:49, INFO, algs.py:sl_multi_server():369]  > Round 101, testing loss: 0.58, testing acc: 81.02%
[24/11/24 15:27:03, INFO, algs.py:sl_multi_server():369]  > Round 102, testing loss: 0.58, testing acc: 80.98%
[24/11/24 15:27:16, INFO, algs.py:sl_multi_server():369]  > Round 103, testing loss: 0.58, testing acc: 81.22%
[24/11/24 15:27:30, INFO, algs.py:sl_multi_server():369]  > Round 104, testing loss: 0.58, testing acc: 81.17%
[24/11/24 15:27:43, INFO, algs.py:sl_multi_server():369]  > Round 105, testing loss: 0.58, testing acc: 81.38%
[24/11/24 15:27:56, INFO, algs.py:sl_multi_server():369]  > Round 106, testing loss: 0.58, testing acc: 81.10%
[24/11/24 15:28:10, INFO, algs.py:sl_multi_server():369]  > Round 107, testing loss: 0.58, testing acc: 80.86%
[24/11/24 15:28:23, INFO, algs.py:sl_multi_server():369]  > Round 108, testing loss: 0.57, testing acc: 81.17%
[24/11/24 15:28:36, INFO, algs.py:sl_multi_server():369]  > Round 109, testing loss: 0.57, testing acc: 81.28%
[24/11/24 15:28:50, INFO, algs.py:sl_multi_server():369]  > Round 110, testing loss: 0.56, testing acc: 81.26%
[24/11/24 15:29:03, INFO, algs.py:sl_multi_server():369]  > Round 111, testing loss: 0.58, testing acc: 81.01%
[24/11/24 15:29:17, INFO, algs.py:sl_multi_server():369]  > Round 112, testing loss: 0.58, testing acc: 81.22%
[24/11/24 15:29:30, INFO, algs.py:sl_multi_server():369]  > Round 113, testing loss: 0.58, testing acc: 80.98%
[24/11/24 15:29:43, INFO, algs.py:sl_multi_server():369]  > Round 114, testing loss: 0.57, testing acc: 81.60%
[24/11/24 15:29:57, INFO, algs.py:sl_multi_server():369]  > Round 115, testing loss: 0.57, testing acc: 81.12%
[24/11/24 15:30:10, INFO, algs.py:sl_multi_server():369]  > Round 116, testing loss: 0.58, testing acc: 81.38%
[24/11/24 15:30:23, INFO, algs.py:sl_multi_server():369]  > Round 117, testing loss: 0.58, testing acc: 81.35%
[24/11/24 15:30:37, INFO, algs.py:sl_multi_server():369]  > Round 118, testing loss: 0.56, testing acc: 81.55%
[24/11/24 15:30:50, INFO, algs.py:sl_multi_server():369]  > Round 119, testing loss: 0.57, testing acc: 81.66%
[24/11/24 15:31:03, INFO, algs.py:sl_multi_server():369]  > Round 120, testing loss: 0.57, testing acc: 81.71%
[24/11/24 15:31:17, INFO, algs.py:sl_multi_server():369]  > Round 121, testing loss: 0.58, testing acc: 81.14%
[24/11/24 15:31:30, INFO, algs.py:sl_multi_server():369]  > Round 122, testing loss: 0.57, testing acc: 80.94%
[24/11/24 15:31:43, INFO, algs.py:sl_multi_server():369]  > Round 123, testing loss: 0.58, testing acc: 81.32%
[24/11/24 15:31:57, INFO, algs.py:sl_multi_server():369]  > Round 124, testing loss: 0.58, testing acc: 81.68%
[24/11/24 15:32:10, INFO, algs.py:sl_multi_server():369]  > Round 125, testing loss: 0.57, testing acc: 81.25%
[24/11/24 15:32:23, INFO, algs.py:sl_multi_server():369]  > Round 126, testing loss: 0.55, testing acc: 81.62%
[24/11/24 15:32:37, INFO, algs.py:sl_multi_server():369]  > Round 127, testing loss: 0.56, testing acc: 81.56%
[24/11/24 15:32:50, INFO, algs.py:sl_multi_server():369]  > Round 128, testing loss: 0.55, testing acc: 81.90%
[24/11/24 15:33:03, INFO, algs.py:sl_multi_server():369]  > Round 129, testing loss: 0.56, testing acc: 81.53%
[24/11/24 15:33:17, INFO, algs.py:sl_multi_server():369]  > Round 130, testing loss: 0.57, testing acc: 82.09%
[24/11/24 15:33:30, INFO, algs.py:sl_multi_server():369]  > Round 131, testing loss: 0.57, testing acc: 81.20%
[24/11/24 15:33:44, INFO, algs.py:sl_multi_server():369]  > Round 132, testing loss: 0.57, testing acc: 81.81%
[24/11/24 15:33:57, INFO, algs.py:sl_multi_server():369]  > Round 133, testing loss: 0.56, testing acc: 81.73%
[24/11/24 15:34:10, INFO, algs.py:sl_multi_server():369]  > Round 134, testing loss: 0.58, testing acc: 81.73%
[24/11/24 15:34:24, INFO, algs.py:sl_multi_server():369]  > Round 135, testing loss: 0.57, testing acc: 81.94%
[24/11/24 15:34:37, INFO, algs.py:sl_multi_server():369]  > Round 136, testing loss: 0.58, testing acc: 81.13%
[24/11/24 15:34:50, INFO, algs.py:sl_multi_server():369]  > Round 137, testing loss: 0.57, testing acc: 81.83%
[24/11/24 15:35:04, INFO, algs.py:sl_multi_server():369]  > Round 138, testing loss: 0.57, testing acc: 81.64%
[24/11/24 15:35:17, INFO, algs.py:sl_multi_server():369]  > Round 139, testing loss: 0.56, testing acc: 81.62%
[24/11/24 15:35:30, INFO, algs.py:sl_multi_server():369]  > Round 140, testing loss: 0.56, testing acc: 81.53%
[24/11/24 15:35:44, INFO, algs.py:sl_multi_server():369]  > Round 141, testing loss: 0.58, testing acc: 81.22%
[24/11/24 15:35:57, INFO, algs.py:sl_multi_server():369]  > Round 142, testing loss: 0.57, testing acc: 81.88%
[24/11/24 15:36:10, INFO, algs.py:sl_multi_server():369]  > Round 143, testing loss: 0.57, testing acc: 81.68%
[24/11/24 15:36:24, INFO, algs.py:sl_multi_server():369]  > Round 144, testing loss: 0.57, testing acc: 81.83%
[24/11/24 15:36:37, INFO, algs.py:sl_multi_server():369]  > Round 145, testing loss: 0.57, testing acc: 81.83%
[24/11/24 15:36:50, INFO, algs.py:sl_multi_server():369]  > Round 146, testing loss: 0.56, testing acc: 81.82%
[24/11/24 15:37:04, INFO, algs.py:sl_multi_server():369]  > Round 147, testing loss: 0.58, testing acc: 81.56%
[24/11/24 15:37:17, INFO, algs.py:sl_multi_server():369]  > Round 148, testing loss: 0.57, testing acc: 81.85%
[24/11/24 15:37:30, INFO, algs.py:sl_multi_server():369]  > Round 149, testing loss: 0.57, testing acc: 81.60%
[24/11/24 15:37:44, INFO, algs.py:sl_multi_server():369]  > Round 150, testing loss: 0.58, testing acc: 81.68%
[24/11/24 15:37:57, INFO, algs.py:sl_multi_server():369]  > Round 151, testing loss: 0.56, testing acc: 81.93%
[24/11/24 15:38:10, INFO, algs.py:sl_multi_server():369]  > Round 152, testing loss: 0.57, testing acc: 81.85%
[24/11/24 15:38:24, INFO, algs.py:sl_multi_server():369]  > Round 153, testing loss: 0.57, testing acc: 81.42%
[24/11/24 15:38:37, INFO, algs.py:sl_multi_server():369]  > Round 154, testing loss: 0.57, testing acc: 81.28%
[24/11/24 15:38:50, INFO, algs.py:sl_multi_server():369]  > Round 155, testing loss: 0.57, testing acc: 81.86%
[24/11/24 15:39:04, INFO, algs.py:sl_multi_server():369]  > Round 156, testing loss: 0.58, testing acc: 81.68%
[24/11/24 15:39:17, INFO, algs.py:sl_multi_server():369]  > Round 157, testing loss: 0.57, testing acc: 81.89%
[24/11/24 15:39:31, INFO, algs.py:sl_multi_server():369]  > Round 158, testing loss: 0.57, testing acc: 81.90%
[24/11/24 15:39:44, INFO, algs.py:sl_multi_server():369]  > Round 159, testing loss: 0.57, testing acc: 82.04%
[24/11/24 15:39:57, INFO, algs.py:sl_multi_server():369]  > Round 160, testing loss: 0.58, testing acc: 81.99%
[24/11/24 15:40:11, INFO, algs.py:sl_multi_server():369]  > Round 161, testing loss: 0.56, testing acc: 81.59%
[24/11/24 15:40:24, INFO, algs.py:sl_multi_server():369]  > Round 162, testing loss: 0.56, testing acc: 82.05%
[24/11/24 15:40:37, INFO, algs.py:sl_multi_server():369]  > Round 163, testing loss: 0.57, testing acc: 81.76%
[24/11/24 15:40:51, INFO, algs.py:sl_multi_server():369]  > Round 164, testing loss: 0.56, testing acc: 81.97%
[24/11/24 15:41:04, INFO, algs.py:sl_multi_server():369]  > Round 165, testing loss: 0.57, testing acc: 82.37%
[24/11/24 15:41:17, INFO, algs.py:sl_multi_server():369]  > Round 166, testing loss: 0.56, testing acc: 81.59%
[24/11/24 15:41:31, INFO, algs.py:sl_multi_server():369]  > Round 167, testing loss: 0.56, testing acc: 82.04%
[24/11/24 15:41:44, INFO, algs.py:sl_multi_server():369]  > Round 168, testing loss: 0.57, testing acc: 81.85%
[24/11/24 15:41:57, INFO, algs.py:sl_multi_server():369]  > Round 169, testing loss: 0.57, testing acc: 81.91%
[24/11/24 15:42:11, INFO, algs.py:sl_multi_server():369]  > Round 170, testing loss: 0.57, testing acc: 81.91%
[24/11/24 15:42:24, INFO, algs.py:sl_multi_server():369]  > Round 171, testing loss: 0.58, testing acc: 81.82%
[24/11/24 15:42:37, INFO, algs.py:sl_multi_server():369]  > Round 172, testing loss: 0.57, testing acc: 82.03%
[24/11/24 15:42:51, INFO, algs.py:sl_multi_server():369]  > Round 173, testing loss: 0.56, testing acc: 82.30%
[24/11/24 15:43:04, INFO, algs.py:sl_multi_server():369]  > Round 174, testing loss: 0.56, testing acc: 82.06%
[24/11/24 15:43:17, INFO, algs.py:sl_multi_server():369]  > Round 175, testing loss: 0.57, testing acc: 81.77%
[24/11/24 15:43:31, INFO, algs.py:sl_multi_server():369]  > Round 176, testing loss: 0.57, testing acc: 81.95%
[24/11/24 15:43:44, INFO, algs.py:sl_multi_server():369]  > Round 177, testing loss: 0.58, testing acc: 81.68%
[24/11/24 15:43:57, INFO, algs.py:sl_multi_server():369]  > Round 178, testing loss: 0.56, testing acc: 81.95%
[24/11/24 15:44:11, INFO, algs.py:sl_multi_server():369]  > Round 179, testing loss: 0.56, testing acc: 82.16%
[24/11/24 15:44:24, INFO, algs.py:sl_multi_server():369]  > Round 180, testing loss: 0.57, testing acc: 82.54%
[24/11/24 15:44:37, INFO, algs.py:sl_multi_server():369]  > Round 181, testing loss: 0.58, testing acc: 81.88%
[24/11/24 15:44:51, INFO, algs.py:sl_multi_server():369]  > Round 182, testing loss: 0.58, testing acc: 82.17%
[24/11/24 15:45:04, INFO, algs.py:sl_multi_server():369]  > Round 183, testing loss: 0.56, testing acc: 82.13%
[24/11/24 15:45:17, INFO, algs.py:sl_multi_server():369]  > Round 184, testing loss: 0.58, testing acc: 82.39%
[24/11/24 15:45:31, INFO, algs.py:sl_multi_server():369]  > Round 185, testing loss: 0.57, testing acc: 82.15%
[24/11/24 15:45:44, INFO, algs.py:sl_multi_server():369]  > Round 186, testing loss: 0.58, testing acc: 81.84%
[24/11/24 15:45:57, INFO, algs.py:sl_multi_server():369]  > Round 187, testing loss: 0.58, testing acc: 82.11%
[24/11/24 15:46:11, INFO, algs.py:sl_multi_server():369]  > Round 188, testing loss: 0.57, testing acc: 82.30%
[24/11/24 15:46:24, INFO, algs.py:sl_multi_server():369]  > Round 189, testing loss: 0.58, testing acc: 82.19%
[24/11/24 15:46:37, INFO, algs.py:sl_multi_server():369]  > Round 190, testing loss: 0.59, testing acc: 82.04%
[24/11/24 15:46:51, INFO, algs.py:sl_multi_server():369]  > Round 191, testing loss: 0.59, testing acc: 82.33%
[24/11/24 15:47:04, INFO, algs.py:sl_multi_server():369]  > Round 192, testing loss: 0.57, testing acc: 81.91%
[24/11/24 15:47:17, INFO, algs.py:sl_multi_server():369]  > Round 193, testing loss: 0.58, testing acc: 82.54%
[24/11/24 15:47:31, INFO, algs.py:sl_multi_server():369]  > Round 194, testing loss: 0.59, testing acc: 82.47%
[24/11/24 15:47:44, INFO, algs.py:sl_multi_server():369]  > Round 195, testing loss: 0.59, testing acc: 82.04%
[24/11/24 15:47:58, INFO, algs.py:sl_multi_server():369]  > Round 196, testing loss: 0.58, testing acc: 82.36%
[24/11/24 15:48:11, INFO, algs.py:sl_multi_server():369]  > Round 197, testing loss: 0.57, testing acc: 82.32%
[24/11/24 15:48:24, INFO, algs.py:sl_multi_server():369]  > Round 198, testing loss: 0.56, testing acc: 82.15%
[24/11/24 15:48:38, INFO, algs.py:sl_multi_server():369]  > Round 199, testing loss: 0.57, testing acc: 82.02%
[24/11/24 15:48:38, INFO, baselines.py:train_alg():140] [NOTICE] Saved results to '../saves/baselines/sl_multi_server/test_metrics.json'.
